Business_name,latitude,longitude,zipcode,category,lifeline_num,lifeline_name,Source
enTrust Urgent Care,29.785554,-95.537788,77055,medcenters,3,Health and medical,Yelp
Advanced Asthma & Allergy Center,29.70435,-95.44079,77025,medcenters,3,Health and medical,Yelp
AFC Urgent Care Washington Heights,29.7709275,-95.3986192,77007,medcenters,3,Health and medical,Yelp
MD Anderson Cancer Center,29.70760667,-95.39682833,77030,medcenters,3,Health and medical,Yelp
Texas Medical Center,29.710430400743,-95.3976281806607,77030,medcenters,3,Health and medical,Yelp
Next Level Urgent Care-Tanglewood,29.7498551,-95.4781942,77057,medcenters,3,Health and medical,Yelp
SignatureCare Emergency Center - Bellaire,29.722885,-95.4679746,77081,medcenters,3,Health and medical,Yelp
Pasha Snoring & Sinus Center,29.7354643292736,-95.4169464111328,77098,medcenters,3,Health and medical,Yelp
enTrust Immediate Care,29.761001685305384,-95.41738513558224,77007,medcenters,3,Health and medical,Yelp
Houston Medical Imaging,29.78535,-95.51653,77055,medcenters,3,Health and medical,Yelp
AFC Urgent Care,29.7221824600615,-95.4421766431511,77005,medcenters,3,Health and medical,Yelp
Houston Medical Imaging,29.734493,-95.426872,77098,medcenters,3,Health and medical,Yelp
Texas Orthopedic Hospital,29.700348,-95.408866,77030,medcenters,3,Health and medical,Yelp
Urgent Doc,29.737096,-95.537434,77063,medcenters,3,Health and medical,Yelp
Michael E Debakey VA Medical Center,29.70552,-95.38844,77030,medcenters,3,Health and medical,Yelp
Ascent Emergency Medical Center,29.70546,-95.38536,77030,medcenters,3,Health and medical,Yelp
Houston Methodist Primary Care Group,29.78923,-95.38825,77008,medcenters,3,Health and medical,Yelp
SignatureCare Emergency Center: Emergency Room,29.78516,-95.48313,77055,medcenters,3,Health and medical,Yelp
Next Level Urgent Care-Meyerland,29.6892522,-95.4647824,77096,medcenters,3,Health and medical,Yelp
enTrust Urgent Care,29.785554,-95.537788,77055,medcenters,3,Health and medical,Yelp
Advanced Asthma & Allergy Center,29.70435,-95.44079,77025,medcenters,3,Health and medical,Yelp
AFC Urgent Care Washington Heights,29.7709275,-95.3986192,77007,medcenters,3,Health and medical,Yelp
MD Anderson Cancer Center,29.70760667,-95.39682833,77030,medcenters,3,Health and medical,Yelp
Texas Medical Center,29.710430400743,-95.3976281806607,77030,medcenters,3,Health and medical,Yelp
Next Level Urgent Care-Tanglewood,29.7498551,-95.4781942,77057,medcenters,3,Health and medical,Yelp
SignatureCare Emergency Center - Bellaire,29.722885,-95.4679746,77081,medcenters,3,Health and medical,Yelp
Pasha Snoring & Sinus Center,29.7354643292736,-95.4169464111328,77098,medcenters,3,Health and medical,Yelp
enTrust Immediate Care,29.761001685305384,-95.41738513558224,77007,medcenters,3,Health and medical,Yelp
Houston Medical Imaging,29.78535,-95.51653,77055,medcenters,3,Health and medical,Yelp
AFC Urgent Care,29.7221824600615,-95.4421766431511,77005,medcenters,3,Health and medical,Yelp
Houston Medical Imaging,29.734493,-95.426872,77098,medcenters,3,Health and medical,Yelp
Texas Orthopedic Hospital,29.700348,-95.408866,77030,medcenters,3,Health and medical,Yelp
Urgent Doc,29.737096,-95.537434,77063,medcenters,3,Health and medical,Yelp
Michael E Debakey VA Medical Center,29.70552,-95.38844,77030,medcenters,3,Health and medical,Yelp
Ascent Emergency Medical Center,29.70546,-95.38536,77030,medcenters,3,Health and medical,Yelp
Houston Methodist Primary Care Group,29.78923,-95.38825,77008,medcenters,3,Health and medical,Yelp
Village Medical,29.78349,-95.512218,77024,medcenters,3,Health and medical,Yelp
Next Level Urgent Care-Meyerland,29.6892522,-95.4647824,77096,medcenters,3,Health and medical,Yelp
enTrust Urgent Care,29.785554,-95.537788,77055,medcenters,3,Health and medical,Yelp
Advanced Asthma & Allergy Center,29.70435,-95.44079,77025,medcenters,3,Health and medical,Yelp
AFC Urgent Care Washington Heights,29.7709275,-95.3986192,77007,medcenters,3,Health and medical,Yelp
MD Anderson Cancer Center,29.70760667,-95.39682833,77030,medcenters,3,Health and medical,Yelp
Texas Medical Center,29.710430400743,-95.3976281806607,77030,medcenters,3,Health and medical,Yelp
Next Level Urgent Care-Tanglewood,29.7498551,-95.4781942,77057,medcenters,3,Health and medical,Yelp
SignatureCare Emergency Center - Bellaire,29.722885,-95.4679746,77081,medcenters,3,Health and medical,Yelp
Pasha Snoring & Sinus Center,29.7354643292736,-95.4169464111328,77098,medcenters,3,Health and medical,Yelp
enTrust Immediate Care,29.761001685305384,-95.41738513558224,77007,medcenters,3,Health and medical,Yelp
Houston Medical Imaging,29.78535,-95.51653,77055,medcenters,3,Health and medical,Yelp
AFC Urgent Care,29.7221824600615,-95.4421766431511,77005,medcenters,3,Health and medical,Yelp
Houston Medical Imaging,29.734493,-95.426872,77098,medcenters,3,Health and medical,Yelp
Texas Orthopedic Hospital,29.700348,-95.408866,77030,medcenters,3,Health and medical,Yelp
Urgent Doc,29.737096,-95.537434,77063,medcenters,3,Health and medical,Yelp
Michael E Debakey VA Medical Center,29.70552,-95.38844,77030,medcenters,3,Health and medical,Yelp
Ascent Emergency Medical Center,29.70546,-95.38536,77030,medcenters,3,Health and medical,Yelp
Houston Methodist Primary Care Group,29.78923,-95.38825,77008,medcenters,3,Health and medical,Yelp
Village Medical,29.78349,-95.512218,77024,medcenters,3,Health and medical,Yelp
Memorial Hermann-Texas Medical Center,29.713459,-95.396401,77030,medcenters,3,Health and medical,Yelp
Spring Branch Medical Supply,29.803359,-95.50298,77055,medicalsupplies,3,Health and medical,Yelp
Complete Medical Supply,29.8015594482422,-95.430362701416,77008,medicalsupplies,3,Health and medical,Yelp
Stairlift Store,29.5439033508301,-95.0985336303711,77058,medicalsupplies,3,Health and medical,Yelp
Rice Village Medical Supply,29.720398,-95.417814,77005,medicalsupplies,3,Health and medical,Yelp
Medic Pharmacy,29.6896658,-95.4426882,77025,medicalsupplies,3,Health and medical,Yelp
Safeway Medical Supply,29.74476212974781,-95.39378227963103,77006,medicalsupplies,3,Health and medical,Yelp
Sleep Restfully Inc,29.73703,-95.4421799,77027,medicalsupplies,3,Health and medical,Yelp
Scrubs & Beyond,29.6986881,-95.4011436,77030,medicalsupplies,3,Health and medical,Yelp
Texas Medical Supply,29.8014952987432,-95.4337477684021,77008,medicalsupplies,3,Health and medical,Yelp
Holcombe Medical Supply,29.706032,-95.385757,77030,medicalsupplies,3,Health and medical,Yelp
Medical Bridges,29.6768789311617,-95.3881641939179,77054,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies,29.7372788,-95.5238888,77063,medicalsupplies,3,Health and medical,Yelp
E Care Medical Supplies,29.79915,-95.36769,77009,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies & Rentals,29.78337797928851,-95.5183458,77024,medicalsupplies,3,Health and medical,Yelp
Complete Care Medical,29.7261372,-95.5482713,77042,medicalsupplies,3,Health and medical,Yelp
Multi Medical Equipment and Supplies,29.705078,-95.473831,77401,medicalsupplies,3,Health and medical,Yelp
Respiratory Quality Services,29.6687199,-95.4128465,77054,medicalsupplies,3,Health and medical,Yelp
Excellent Medical Services,29.69939,-95.3857,77054,medicalsupplies,3,Health and medical,Yelp
Horizon Medical Equipment,29.706421,-95.411047,77030,medicalsupplies,3,Health and medical,Yelp
Aerocare Home Medical,29.873526,-95.5453035,77040,medicalsupplies,3,Health and medical,Yelp
Complete Medical Supply,29.8015594482422,-95.430362701416,77008,medicalsupplies,3,Health and medical,Yelp
Stairlift Store,29.5439033508301,-95.0985336303711,77058,medicalsupplies,3,Health and medical,Yelp
Rice Village Medical Supply,29.720398,-95.417814,77005,medicalsupplies,3,Health and medical,Yelp
Medic Pharmacy,29.6896658,-95.4426882,77025,medicalsupplies,3,Health and medical,Yelp
Safeway Medical Supply,29.74476212974781,-95.39378227963103,77006,medicalsupplies,3,Health and medical,Yelp
Sleep Restfully Inc,29.73703,-95.4421799,77027,medicalsupplies,3,Health and medical,Yelp
Scrubs & Beyond,29.6986881,-95.4011436,77030,medicalsupplies,3,Health and medical,Yelp
Texas Medical Supply,29.8014952987432,-95.4337477684021,77008,medicalsupplies,3,Health and medical,Yelp
Holcombe Medical Supply,29.706032,-95.385757,77030,medicalsupplies,3,Health and medical,Yelp
Medical Bridges,29.6768789311617,-95.3881641939179,77054,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies,29.7372788,-95.5238888,77063,medicalsupplies,3,Health and medical,Yelp
E Care Medical Supplies,29.79915,-95.36769,77009,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies & Rentals,29.78337797928851,-95.5183458,77024,medicalsupplies,3,Health and medical,Yelp
Complete Care Medical,29.7261372,-95.5482713,77042,medicalsupplies,3,Health and medical,Yelp
Multi Medical Equipment and Supplies,29.705078,-95.473831,77401,medicalsupplies,3,Health and medical,Yelp
Respiratory Quality Services,29.6687199,-95.4128465,77054,medicalsupplies,3,Health and medical,Yelp
Excellent Medical Services,29.69939,-95.3857,77054,medicalsupplies,3,Health and medical,Yelp
Horizon Medical Equipment,29.706421,-95.411047,77030,medicalsupplies,3,Health and medical,Yelp
Aerocare Home Medical,29.873526,-95.5453035,77040,medicalsupplies,3,Health and medical,Yelp
M P Healthcare Medical Supply,29.7223539548025,-95.4919771850109,77074,medicalsupplies,3,Health and medical,Yelp
Stairlift Store,29.5439033508301,-95.0985336303711,77058,medicalsupplies,3,Health and medical,Yelp
Rice Village Medical Supply,29.720398,-95.417814,77005,medicalsupplies,3,Health and medical,Yelp
Medic Pharmacy,29.6896658,-95.4426882,77025,medicalsupplies,3,Health and medical,Yelp
Safeway Medical Supply,29.74476212974781,-95.39378227963103,77006,medicalsupplies,3,Health and medical,Yelp
Sleep Restfully Inc,29.73703,-95.4421799,77027,medicalsupplies,3,Health and medical,Yelp
Scrubs & Beyond,29.6986881,-95.4011436,77030,medicalsupplies,3,Health and medical,Yelp
Texas Medical Supply,29.8014952987432,-95.4337477684021,77008,medicalsupplies,3,Health and medical,Yelp
Holcombe Medical Supply,29.706032,-95.385757,77030,medicalsupplies,3,Health and medical,Yelp
Medical Bridges,29.6768789311617,-95.3881641939179,77054,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies,29.7372788,-95.5238888,77063,medicalsupplies,3,Health and medical,Yelp
E Care Medical Supplies,29.79915,-95.36769,77009,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies & Rentals,29.78337797928851,-95.5183458,77024,medicalsupplies,3,Health and medical,Yelp
Complete Care Medical,29.7261372,-95.5482713,77042,medicalsupplies,3,Health and medical,Yelp
Multi Medical Equipment and Supplies,29.705078,-95.473831,77401,medicalsupplies,3,Health and medical,Yelp
Respiratory Quality Services,29.6687199,-95.4128465,77054,medicalsupplies,3,Health and medical,Yelp
Excellent Medical Services,29.69939,-95.3857,77054,medicalsupplies,3,Health and medical,Yelp
Horizon Medical Equipment,29.706421,-95.411047,77030,medicalsupplies,3,Health and medical,Yelp
Aerocare Home Medical,29.873526,-95.5453035,77040,medicalsupplies,3,Health and medical,Yelp
M P Healthcare Medical Supply,29.7223539548025,-95.4919771850109,77074,medicalsupplies,3,Health and medical,Yelp
A Hug Away Healthcare,29.7902974,-95.8249321,77493,medicalsupplies,3,Health and medical,Yelp
Rice Village Medical Supply,29.720398,-95.417814,77005,medicalsupplies,3,Health and medical,Yelp
Medic Pharmacy,29.6896658,-95.4426882,77025,medicalsupplies,3,Health and medical,Yelp
Safeway Medical Supply,29.74476212974781,-95.39378227963103,77006,medicalsupplies,3,Health and medical,Yelp
Sleep Restfully Inc,29.73703,-95.4421799,77027,medicalsupplies,3,Health and medical,Yelp
Scrubs & Beyond,29.6986881,-95.4011436,77030,medicalsupplies,3,Health and medical,Yelp
Texas Medical Supply,29.8014952987432,-95.4337477684021,77008,medicalsupplies,3,Health and medical,Yelp
Holcombe Medical Supply,29.706032,-95.385757,77030,medicalsupplies,3,Health and medical,Yelp
Medical Bridges,29.6768789311617,-95.3881641939179,77054,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies,29.7372788,-95.5238888,77063,medicalsupplies,3,Health and medical,Yelp
E Care Medical Supplies,29.79915,-95.36769,77009,medicalsupplies,3,Health and medical,Yelp
Houston Medical Supplies & Rentals,29.78337797928851,-95.5183458,77024,medicalsupplies,3,Health and medical,Yelp
Complete Care Medical,29.7261372,-95.5482713,77042,medicalsupplies,3,Health and medical,Yelp
Multi Medical Equipment and Supplies,29.705078,-95.473831,77401,medicalsupplies,3,Health and medical,Yelp
Respiratory Quality Services,29.6687199,-95.4128465,77054,medicalsupplies,3,Health and medical,Yelp
Excellent Medical Services,29.69939,-95.3857,77054,medicalsupplies,3,Health and medical,Yelp
Horizon Medical Equipment,29.706421,-95.411047,77030,medicalsupplies,3,Health and medical,Yelp
Aerocare Home Medical,29.873526,-95.5453035,77040,medicalsupplies,3,Health and medical,Yelp
M P Healthcare Medical Supply,29.7223539548025,-95.4919771850109,77074,medicalsupplies,3,Health and medical,Yelp
A Hug Away Healthcare,29.7902974,-95.8249321,77493,medicalsupplies,3,Health and medical,Yelp
Therapy Supply House,29.707058,-95.4399302,77005,medicalsupplies,3,Health and medical,Yelp
The Relationship Firm,29.7832285,-95.5290769,77024,c_and_mh,3,Health and medical,Yelp
The Marriage You Want,29.8151228,-95.4448793,77018,c_and_mh,3,Health and medical,Yelp
"Shana Clark, MA, LPC",29.7415084838867,-95.483268737793,77057,c_and_mh,3,Health and medical,Yelp
Center for the Healing Arts & Sciences,29.72594,-95.40325,77005,c_and_mh,3,Health and medical,Yelp
Joseph Bak,29.75087,-95.50624,77063,c_and_mh,3,Health and medical,Yelp
"P Troy Gremillion, MA LMFT LPC NCC",29.8025331,-95.5073209,77055,c_and_mh,3,Health and medical,Yelp
Brandon Peters,29.74612,-95.39954,77006,c_and_mh,3,Health and medical,Yelp
"Annika Ziegler, LCSW",29.81128,-95.4243,77008,c_and_mh,3,Health and medical,Yelp
Family Houston,29.7692680358887,-95.4075698852539,77007,c_and_mh,3,Health and medical,Yelp
Houston OCD Counseling,29.786418,-95.525144,77055,c_and_mh,3,Health and medical,Yelp
Cope Clinic,29.751579,-95.558768,77042,c_and_mh,3,Health and medical,Yelp
John C Bartley Psychotherapy,29.8114064,-95.4241231,77008,c_and_mh,3,Health and medical,Yelp
Benjamin's Behavioral Health,29.7314134,-95.5173211,77063,c_and_mh,3,Health and medical,Yelp
"Jia Wang, MD",29.725601,-95.3793348,77004,c_and_mh,3,Health and medical,Yelp
Leanne Peterson,29.735741,-95.390689,77006,c_and_mh,3,Health and medical,Yelp
Houston Family Therapy Associates,29.728202,-95.383294,77004,c_and_mh,3,Health and medical,Yelp
"Brandon Wheeler, MA LMFT - Wheelhouse Counseling",29.7345274,-95.4280266,77098,c_and_mh,3,Health and medical,Yelp
The Center for Marriage & Family Relationships,29.717071,-95.4593413,77401,c_and_mh,3,Health and medical,Yelp
Art of Living,29.808462,-95.457882,77092,c_and_mh,3,Health and medical,Yelp
Craig Ellis,29.747132,-95.39736,77005,c_and_mh,3,Health and medical,Yelp
The Marriage You Want,29.8151228,-95.4448793,77018,c_and_mh,3,Health and medical,Yelp
"Shana Clark, MA, LPC",29.7415084838867,-95.483268737793,77057,c_and_mh,3,Health and medical,Yelp
Center for the Healing Arts & Sciences,29.72594,-95.40325,77005,c_and_mh,3,Health and medical,Yelp
Joseph Bak,29.75087,-95.50624,77063,c_and_mh,3,Health and medical,Yelp
"P Troy Gremillion, MA LMFT LPC NCC",29.8025331,-95.5073209,77055,c_and_mh,3,Health and medical,Yelp
Brandon Peters,29.74612,-95.39954,77006,c_and_mh,3,Health and medical,Yelp
"Annika Ziegler, LCSW",29.81128,-95.4243,77008,c_and_mh,3,Health and medical,Yelp
Family Houston,29.7692680358887,-95.4075698852539,77007,c_and_mh,3,Health and medical,Yelp
Houston OCD Counseling,29.786418,-95.525144,77055,c_and_mh,3,Health and medical,Yelp
Cope Clinic,29.751579,-95.558768,77042,c_and_mh,3,Health and medical,Yelp
John C Bartley Psychotherapy,29.8114064,-95.4241231,77008,c_and_mh,3,Health and medical,Yelp
Benjamin's Behavioral Health,29.7314134,-95.5173211,77063,c_and_mh,3,Health and medical,Yelp
"Jia Wang, MD",29.725601,-95.3793348,77004,c_and_mh,3,Health and medical,Yelp
Leanne Peterson,29.735741,-95.390689,77006,c_and_mh,3,Health and medical,Yelp
Houston Family Therapy Associates,29.728202,-95.383294,77004,c_and_mh,3,Health and medical,Yelp
"Brandon Wheeler, MA LMFT - Wheelhouse Counseling",29.7345274,-95.4280266,77098,c_and_mh,3,Health and medical,Yelp
The Center for Marriage & Family Relationships,29.717071,-95.4593413,77401,c_and_mh,3,Health and medical,Yelp
Art of Living,29.808462,-95.457882,77092,c_and_mh,3,Health and medical,Yelp
Craig Ellis,29.747132,-95.39736,77005,c_and_mh,3,Health and medical,Yelp
Denise L Bradley,29.782718,-95.527903,77024,c_and_mh,3,Health and medical,Yelp
"Shana Clark, MA, LPC",29.7415084838867,-95.483268737793,77057,c_and_mh,3,Health and medical,Yelp
Center for the Healing Arts & Sciences,29.72594,-95.40325,77005,c_and_mh,3,Health and medical,Yelp
Joseph Bak,29.75087,-95.50624,77063,c_and_mh,3,Health and medical,Yelp
